YEAR,ID,TYPE,ARCHITECTURE,TECHNOLOGY,TITLE,ABSTRACT,AUTHORS,COMMENTS,Csamp [pF],AREA [mm^2],SNDR_lf [dB],fin_hf,SNDR_hf [dB],SNR [dB],DR [dB],-THD [dB],SFDR,SNDR,P [W],fs [Hz],OSR,fsnyq_w,fsnyq,FOMW_lf [fJ/conv-step],FOMW_hf,FOMS_lf [dB],FOMS_hf_ab,FOMW_hf/fsnyq,"FOMS,hf+10log(fsnyq)"
2005,27.6,OS,"SDCT, Complex",0.18,A 43mW CT complex ?? ADC with 23MHz of signal bandwidth and 68.8dB SNDR,A low-power wide-BW CT complex ?? ADC suitable for a low-IF receiver is fabricated in a 0.18 ?m CMOS process and consumes 42.6mW from a 1.8V supply. The IC achieves 68.8dB SNDR and a DR of 72.5dB over a 23.0MHz band centered around 11.5MHz.,"Yaghini, N.; Johns, D.", , ,0.95,,23000000,68.8,,72.5,,,68.8,0.043,276000000,12,46000000,934.7826087,,415.314014,,156.0825938,9.03E-06,232.7101721
2006,3.1,OS,SDCT,0.13,A 14b 20mW 640MHz CMOS CT /spl Delta//spl Sigma/ ADC with 20MHz Signal Bandwidth and 12b ENOB,"A 3rd-order single-loop CT DeltaSigma modulator with a 4b internal quantizer operating at 640MHz achieves 76dB SNR, -78dB THD, and 74dB SINAD in a 20MHz signal bandwidth with an OSR of 16. The modulator operates between 20 to 40MS/S output data rate and dissipates 20mW from a 1.2V supply at 40MS/S. The degradation of stability due to excess loop delay is solved with a quantizer feedback architecture","Mitteregger, G.; Ebner, C.; Mechnig, S.; Blon, T.; Holuigue, C.; Romani, E.; Melodia, A.; Melini, V.", , ,1.2,,20000000,74,76,,78,,74,0.02,640000000,16,40000000,500,,122.0703125,,164,3.05E-06,240.0205999
2006,3.2,OS,"SDCT, Complex",0.18,A 375mW Quadrature Bandpass /spl Delta//spl Sigma/ ADC with 90dB DR and 8.5MHz BW at 44MHz,"A CT quadrature bandpass ADC is designed for a multi-standard television receiver. When clocked at 264MHz, the ADC achieves 90dB of total DR over an 8.5MHz BW centered at 44MHz. The 4th-order 4b ADC uses a modified feedforward topology and includes 12dB of AGC. The 2.5mm2 chip consumes 375mW in a 0.18mum CMOS process ","Schreier, R.; Abaskharoun, N.; Shibata, H.; Mehr, I.; Rose, S.; Paterson, D.","DR=90dB, DRinst=85dB", ,2.5,,8500000,,76,85,,,76,0.375,264000000,31.05882353,17000000,22058.82353,,4277.720776,,149.5538766,0.000251631,221.8583658
2006,3.3,OS,"SDCT, Complex",0.18,An 118dB DR CT IF-to-Baseband /spl Sigma//spl Delta/ Modulator for AM/FM/IBOC Radio Receivers,A 1b 51h-order complex CTDeltaSigma modulator with integrated IF mixer for AM/FM/IBOC car radio receivers is presented. The 118dB DR in AM mode enables the realization of the receiver without a VGA and an external AM channel filter. It is fabricated in a 0.18mum CMOS process and consumes 210mW from a 1.8V supply ,"Silva, P.G.R.; Breems, L.J.; Makinwa, K.A.A.; Roovers, R.; Huijsing, J.H.",Data for FM, ,6,,200000,90,,98,,,90,0.21,41700000,104.25,400000,525000,,20310.45407,,149.788107,0.050776135,205.8087069
2006,3.4,OS,SDSC,0.18,A 14mW Multi-bit /spl Delta//spl Sigma/ Modulator with 82dB SNR and 86dB DR for ADSL2+,Analog and digital feedforward swing-reduction techniques optimize the power consumption of this 2nd-order DeltaSigma modulator. The 0.18um CMOS prototype uses 2 telescopic OTAs and 2 ADCs requiring 10 comparators. The technique makes the modulator equivalent to a 4b architecture. The OSR is 33 and the clock frequency is 144MHz,"Kwon, S.; Maloberti, F.", , ,2.32,,2200000,78,82,86,,,78,0.0051,144000000,32.72727273,4400000,1159.090909,,178.5408594,,164.348525,4.06E-05,230.7830518
2006,3.5,OS,"SDSC, TI",0.18,A 5.4mW 2-Channel Time-Interleaved Multi-bit /spl Delta//spl Sigma/ Modulator with 80dB SNR and 85dB DR for ADSL,A 2nd-order DeltaSigma modulator that obtains low power consumption by 2-channel time-interleaving is described. The main channel requires 2 opamps whereas the second channel does not use any active elements. This structure is robust to channel mismatches and uses a simple clocking scheme. The circuit is integrated in a 0.18mum CMOS process and occupies an active area of 1.1mm2,Kye-Shin Lee; Sunwoo Kwon; Franco Maloberti, , ,1.1,,1100000,76,80,85,,,76,0.0054,132000000,60,2200000,2454.545455,,475.9936573,,159.0899893,0.000216361,222.5142161
2006,3.6,OS,SDCT,0.18,A 0.5V 74dB SNDR 25kHz CT ?? Modulator with,"A 0.5V 3rd-order 1b fully differential CT DeltaSigma modulator in a 0.18mum CMOS process is presented. A special return-to-open DAC, a body-input gate-clocked comparator, and body-input OTAs for the active-RC loop filter enable the ultra-low voltage operation. The 0.6mm 2 chip consumes 370muW and achieves a peak SNDR of 74dB in a 25kHz BW","Kong-pang Pun, Shouri Chatterjee, Peter Kinget", ,,0.6,,25000,74,,,,,74,0.0003,3200000,64,50000,6000,,1464.84375,,153.2081875,0.029296875,200.1978876
2006,3.7,OS,SDSC,0.18,Return-to-Open DAC,A 2nd-order DeltaSigma ADC implemented in 0.18mum CMOS occupies 0.06mm2 and dissipates 0.2mW from a 0.9V supply. It achieves 80dB SNDR and 83dB DR over a 10kHz BW employing a single-phase technique to reach such performance. An amplifier-sharing scheme is proposed to improve power and area efficiency,"Goes, J.; Vaz, B.; Monteiro, R.; Paulino, N.", , ,0.06,,10000,80,82,83,,,80,0.0002,5000000,250,20000,10000,,1223.517417,,156.9897,0.061175871,200
2006,3.8,OS,SDSC,0.18,An 80/100MS/s 76.3/70.1dB SNDR /spl Delta//spl Sigma/ ADC for Digital TV Receivers,"A 4th-order SC DeltaSigma modulator with a 4b quantizer is designed for a low-power direct-conversion receiver SoC for Japanese ISDB-T and European DVB-T. It achieves a 76.3/70.1dB SNDR over a 3.2/4MHz bandwidth with a clock frequency of 80/100MHz. The 1.7mm2 chip, fabricated in a 0.18mum CMOS process draws 13.2/19.1mA from a 1.8V supply. It has a FOM of 0.7/1.64pJ/conversion ","Fujimoto, Y.; Kanazawa, Y.; Lore, P.; Miyamoto, M.", , ,1.7,,3200000,76.3,76.3,78.5,,,76.3,0.02376,100000000,15.625,6400000,3712.5,,695.4966688,,157.5930354,0.000108671,225.6548352
2006,12.1,NQ,Pipe,0.09,A 90nm CMOS 1.2V 10b Power and Speed Programmable Pipelined ADC with 0.5pJ/Conversion-Step,"A 10b pipelined ADC with programmable speed and power achieves a power efficiency of 0.5pJ/conversion-step for sampling frequencies between 25 and 100MHz. Measurements show an ENOB of 9.3b, ERBW exceeding 100MHz, and THD<-65dB with a supply voltage of 1.2V. Chip area is 0.3mm2 in a 90nm digital CMOS process ","Geelen, Govert; Paulus, Edward; Simanjuntak, Dobson; Pastoor, Hein; Verlinden, RenÃ©", , ,0.3,,32000000,57.746,,,,,57.746,0.022,64000000,1,64000000,343.75,,545.3354712,,149.373273,8.52E-06,227.4350727
2006,12.2,NQ,Pipe,0.18,A 10b 50MS/s Pipelined ADC with Opamp Current Reuse,Power-saving techniques such as opamp current reuse and capacitive level shift reduce the power consumption of a 10b pipelined ADC to 220muW/MHz. A 50MS/S prototype in 0.18mum CMOS consumes 18mW (11mW for analog) at 1.8V and occupies 1.1times1.3mm2. The measured ENOB of the ADC is 9.2b (8.8b) for a 1MHz (20MHz) input ,"Ryu, Seung-Tak; Song, Bang-Sup; Bacrania, Kanti", , ,1.43,,25000000,54.6,,,,70,54.6,0.018,50000000,1,50000000,360,,820.425625,,146.026675,1.64E-05,223.0163751
2006,12.3,NQ,Subranging,0.09,A 30mW 12b 40MS/s Subranging ADC with a High-Gain Offset-Canceling Positive-Feedback Amplifier in 90nm Digital CMOS,A 12b 40MS/s 2-step subranging ADC is realized in a 90nm digital CMOS process. It uses a 7b coarse quantizer with a high-gain offset-canceling positive-feedback amplifier. ENOB is 10.2b at a 0.7V supply and 11.0b at a 1.0V supply. The ADC consumes 30mW at 40MS/s,"Shimizu, Yasuhide; Murayama, Shigemitsu; Kudoh, Kohhei; Yatsuda, Hiroaki; Ogawa, Akihide", , ,4.6728,,20000000,62.562,63.5,,,72.7,62.562,0.03,40000000,1,40000000,750,,683.3737731,,150.8010874,1.71E-05,226.8216873
2006,12.4,NQ,"Pipe, CBSC",0.18,Comparator-Based Switched-Capacitor Circuits For Scaled CMOS Technologies,A comparator-based switched-capacitor (CBSC) design method for sampled-data systems utilizes topologies similar to traditional opamp-based methods but relies on the detection of the virtual ground using a comparator instead of forcing it with feedback. A prototype 10b CBSC 1.5b/stage pipelined ADC is implemented in a 0.18mum CMOS process. The converter operates at 8MHz and consumes 2.5mW,"Sepke, Todd; Fiorenza, John; Sodini, Charles; Holloway, Peter; Lee, Hae-Seung", , ,1.2,,4000000,54,,,,,54,0.0025,8000000,1,8000000,312.5,,763.1145376,,146.0411998,9.54E-05,215.0720997
2006,12.5,NQ,SAR,0.18,A 25?W 100kS/s 12b ADC for Wireless Micro-Sensor Applications,"A 0.18mum CMOS 12b 100kS/s successive approximation ADC is presented. The entire ADC consumes 25muW from a 1V supply and achieves an SNDR of 65dB. Its sampling rate can be scaled, yielding linear power savings. Efficiency of the comparator is increased by an offset compensating latch, while noise performance and common-mode rejection are improved by a modified capacitor network","Verma, Naveen; Chandrakasan, Anantha", , ,0.63,,50000,65,,,,71,65,0.000025,100000,1,100000,250,,172.0382058,,158.0103,0.001720382,208.0103
2006,12.6,NQ,Pipe,0.13,A 14b 100MS/s Digitally Self-Calibrated Pipelined ADC in 0.13µm CMOS,A 14b multi-bit-per-stage pipelined ADC is implemented in a 0.13mum digital CMOS process. The gain and matching errors of the analog circuitry are compensated by a digital calibration scheme that allows the usage of a low-gain op-amp. A low power consumption has been reached by introducing a charge compensation scheme,"Bogner, Peter; Kuttner, Franz; Kropf, Claus; Hartig, Thomas; Burian, Markus; Eul, Hermann", , ,1.02,,50000000,66,,75,70,,66,0.224,100000000,1,100000000,2240,,1373.813981,,149.4872199,1.37E-05,229.4872199
2006,12.7,NQ,Pipe,0.13,A 15mW 0.2mm2 10b 50MS/s ADC with Wide Input Range,"A 10b 50MS/s pipelined ADC, implemented in a 0.13mum CMOS process, consumes of 15mW and occupies an active die area of 0.2mm2 . In the prototype ADC, a high-to-low analog level-shifting SHA is proposed to deal with a wide input range of 2VPP differential. A PVT-insensitive bias generator is employed for low voltage operation. The measured DNL and INL are plusmn0.17LSB and plusmn0.16LSB, respectively","Choi, Hee-Cheol; Kim, Ju-Hwa; Yoo, Sang-Min; Lee, Kang-Jin; Oh, Tae-Hwan; Seo, Mi-Jung; Kim, Jae-Whui", , ,0.2,,25000000,57.2,,,,72.9,57.2,0.015,50000000,1,50000000,300,,506.8098134,,149.4184875,1.01E-05,226.4081875
2006,12.8,NQ,Pipe,0.18,A 13b Linear 40MS/s Pipelined ADC with Self-Configured Capacitor Matching,"Using statistical matching properties of capacitor arrays, a pipelined ADC self-configures the MDAC capacitor array for best matching from many trial combinations. A 0.18mum CMOS prototype achieves 13b linearity and over 80dB SFDR at 43MS/s. The chip consumes 268mW from a 1.8V supply and occupies 3.6mm2","Ray, Sourja; Song, Bang-Sup", , ,3.6,,20000000,67,,,73,,67,0.268,40000000,1,40000000,6700,,3662.264721,,145.728952,9.16E-05,221.7495519
2006,31.1,NQ,Flash,0.09,A 0.16pJ/Conversion-Step 2.5mW 1.25GS/s 4b ADC in a 90nm Digital CMOS Process,A high-speed 4b flash ADC in 90nm digital CMOS is presented that uses a dynamic offset-compensation scheme in its comparators. It achieves a sampling rate of 1.25GS/s with 3.7 ENOB (23.8dB SNDR) from dc to Nyquist while consuming 2.5mW. It has an energy per conversion step of 0.16pJ,"G. Van der Plas, S. Decoutere, S. Donnay", , ,0.033,,625000000,23.8,,,,,23.8,0.00252,1250000000,1,1250000000,2.016,,159.3605096,,137.7447948,1.27E-07,228.7138949
2006,31.2,NQ,Two-Step,0.09,A 90nm CMOS 1.2V 6b 1GS/s Two-Step Subranging ADC,"A 1.2V 6b 1GS/s ADC is fabricated in a 90nm CMOS process, occupies 0.13mm2, and consumes 55mW. This ADC uses background offset-calibration to enable the use of minimum-size devices in pre-amplifiers and comparators. A solution that guarantees fast selection of the important reference voltages, and halves the number of switches in the resistor ladder, further improves high-frequency performance","P. Figueiredo, P. Cardoso, A. Lopes, C. Fachada, N. Hamanishi, K. Tanabe", , ,0.13,,500000000,33.8,,,,,33.8,0.055,1000000000,1,1000000000,55,,1374.684528,,133.3860731,1.37E-06,223.3860731
2006,31.3,NQ,Flash,0.18,A 4GS/s 4b Flash ADC in 0.18µm CMOS,"A 0.18mum CMOS 4GS/s non-interleaved 4b flash ADC is presented. A comparator with a 32times32mum2 on-chip inductor extends sampling rate without extra power consumption. DAC trimming and comparator redundancy reduce DNL and INL to less than 0.15LSB and 0.24LSB, respectively. The measured ENOB is 3.84b and 3.48b at 3GS/s and 4GS/s, respectively. The ADC achieves a BER of less than 10-8","S. Park, Y. Palaskas, M. Flynn", , ,0.88,,2000000000,22,,,,,22,0.089,4000000000,1,4000000000,22.25,,2163.860036,,125.5163999,5.41E-07,221.5369998
2006,31.4,NQ,Flash,0.13 SiGe,A 22GS/s 5b ADC in 130nm SiGe BiCMOS,"A 22GS/S 5b ADC implemented in 130nm SiGe BiCMOS technology is presented. The ADC has 0.64V input range and achieves 4.4b and 3.5b ENOB with 34dB and 29dB SFDR at 5GHz and 7GHz input frequencies, respectively. Measured DNL and INL are <0.5LSB and BER is 10-4  at 22GS/s. The ADC consumes 3W from a 3.3V supply ","P. Schvan, D. Pollex, S-C. Wang, C. Falt, N. Ben-Hamida", , ,2.4,,11000000000,20,,,,,20,3,22000000000,1,22000000000,136.3636364,,16695.81754,,115.6427143,7.59E-07,219.0669411
2006,31.5,NQ,"SAR, TI",0.13,A 6b 600MS/s 5.3mW Asynchronous ADC in 0.13µm CMOS,A 1.2V 6b ADC using asynchronous processing with dual time interleaving and non-binary successive approximation achieves 600MS/s while dissipating 5.3mW in a 0.13mum CMOS process. A capacitive ladder network is used to reduce the input capacitance without compromising matching accuracy. The ADC occupies an active area of 0.12mm2 and has an input 3dB BW of over 4GHz ,"S-W. Chen, R. Brodersen", , ,0.12,,300000000,33,,,,,33,0.0053,600000000,1,600000000,8.833333333,,242.085602,,140.5284539,4.03E-07,228.3099664
2006,31.6,NQ,"Pipe, TI",0.13,A 1GS/s 11b Time-Interleaved ADC in 0.13µm CMOS,"A time-interleaved ADC architecture that eliminates the need to correct timing offsets and is scalable to high sampling rates is presented. This 1GS/S 11b ADC has 55dB peak SNDR, consumes 250mW power, and occupies 3.5mm2 area ","S. Gupta, M. Choi, M. Inerfield, J. Wang", , ,3.5,,500000000,52,,,,,52,0.25,1000000000,1,1000000000,250,,768.5810625,,145.0103,7.69E-07,235.0103
2007,13.1,OS,"SDCT, Complex",0.09,A 56mW CT Quadrature Cascaded ?? Modulator with 77dB DR in a Near Zero-IF 20MHz Band,A 90nm CMOS CT quadrature DeltaSigma modulator is designed for highly digitized wideband receivers. The ADC achieves 77dB DR and 20MHz BW around a 10.5MHz IF and is sampled at 340MHz. The cascaded modulator comprises programmable analog 2nd-order quadrature filters and a digital quadrature noise-cancellation filter. The 0.5mm2 chip draws 56mW from a 1.2V supply ,"Breems, L.J.; Rutten, R.; van Veldhoven, R.; van der Weide, G.; Termeer, H.",10.5MHz IF, ,0.5,,20000000,69,71,77,,,69,0.056,340000000,17,40000000,1400,,607.8452133,,154.5284197,1.52E-05,230.5490196
2007,13.2,OS,SDSC,0.13,A 0.13?m CMOS EDGE/UMTS/WLAN Tri-Mode ?? ADC with -92dB THD,"A 2-2 cascaded multi-standard DeltaSigma modulator achieves a OR of 88/79/67dB in EDGE/UMTS/WLAN mode, respectively. With a high linearity of -92dB THD and 34dBm IIP3 for EDGE, this ADC is suitable for wireless applications. Implemented in 0.13 mum CMOS and occupying 0.4mm2, the modulator covers 0.1-to-10MHz signal bandwidth with scalable power consumption between 2.9 and 20.5mW from a 1.2V supply. ","Christen, T.; Burger, T.; Qiuting Huang",Data taken for WLAN mode, ,0.4,,10000000,63,,67,,,63,0.0205,240000000,12,20000000,1025,,888.0117796,,149.8824614,4.44E-05,222.8927613
2007,13.3,OS,SDCT,0.09,"A 1.2V, 121-Mode Continuous-Time SD Modulator for Wireless Receivers in 90nm CMOS","A reconfigurable CT 5th-order 1b DeltaSigma modulator is presented. The DR/BW is programmable from 85dB@100kHz to 52dB@10MHz in 121 steps. Implemented in a 90nm CMOS process, the 0.36mm 2 IC includes 2 DeltaSigma modulators, a bandgap reference, and a decimator. The power consumption of a single ADC in different modes ranges from 1.44 to 7mW at 1.2V supply","Ouzounov, S.; van Veldhoven, R.; Bastiaansen, C.; Vongehr, K.; van Wegberg, R.; Geelen, G.; Breems, L.; van Roermund, A.","Data taken for GSM mode, (best FOM=0.2pJ/conv-step)", ,0.36,,200000,,82,82,,,82,0.00144,26000000,65,400000,3600,,349.8667667,,163.426675,0.000874667,219.4472749
2007,13.4,OS,"SDCT, SDSC",0.065,A 5th-order CT/DT Multi-Mode ?? Modulator,"A 5th-order CT/DT multi-mode DeltaSigma ADC for the digitisation of baseband signals is presented. For accurate loop characteristics, the design uses DT switched-capacitor OTAs for the second- to fifth-stage integrators while the CT first-stage integrator provides anti-alias filtering. Implemented in 65nm CMOS, the design achieves 88/82/73dB DR for EDGE/CDMA/UMTS and draws < 1.5mA from a 2.5V supply.","Putter, B.",Data taken for CDMA mode (best FOM=0.5pJ/conv-step), ,0.125,,614000,,,82,,,82,0.0031,76800000,62.54071661,1228000,2524.429967,,245.337264,,164.9680668,0.000199786,225.8600504
2007,13.5,NQ,SAR,0.09,"A 65fJ/Conversion-Step, 0–50MS/s 0–0.7mW 9bit Charge Sharing SAR ADC in 90nm Digital CMOS","A fully dynamic SAR ADC is proposed that uses passive charge-sharing and an asynchronous controller to achieve low power consumption. No active circuits are needed for high-speed operation and all static power is removed, offering power consumption proportional to sampling frequency from 50MS/s down to 0. The prototype implementation in 90nm digital CMOS achieves 7.8 ENOB, 49dB SNDR at 20MS/s consuming 290 muW. This results in a FOM of 65fJ/conversion-step.","Craninckx, J.; Van der Plas, G.","Data taken for 20MS/s, Nyquist input (ENOB=7.4)", ,0.08,,10000000,46.308,,,,,46.308,0.00029,20000000,1,20000000,14.5,,85.85113365,,151.68402,4.29E-06,224.69432
2007,13.6,OS,"SAR, TI",0.13,A 14b 40MS/s Redundant SAR ADC with 480MHz Clock in 0.13pm CMOS,"A 2-channel time-interleaved 40MS/s SAR ADC with redundancy is presented. The 0.13mum 1.5V CMOS design runs at 480MHz iteration clock and features 89dB THD and 81dB SNDR. Including the PLL, the second-order anti-alias filter, and reference buffer, the chip consumes 66mW and occupies 0.55mm2. ","Hesener, M.; Eichler, T.; Hanneberg, A.; Herbison, D.; Kuttner, F.; Wenske, H.", , ,0.55,,960000,83,,,87,,83,0.066,40000000,8,5000000,13200,,1143.323524,,158.7839607,0.000228665,225.7736608
2007,25.1,NQ,Pipe,0.09,A 0.8V 10b 80MS/s 6.5mW Pipelined ADC with Regulated Overdrive Voltage Biasing,"A low-voltage design is developed for amplifiers in the pipelined ADC, regulating overdrive voltage to be constant over PVT variations. A prototype 10b 80MS/S pipelined ADC is fabricated in a 90nm CMOS process. The ADC consumes 6.5mW from a 0.8V supply and occupies 1.18 times 0.54mm2","Yoshioka, M.; Kudo, M.; Mori, T.; Tsukamoto, S.",Data taken for VDD=0.8V, ,0.6372,,40000000,51.4,,,,,51.4,0.0065,80000000,1,80000000,81.25,,267.6554125,,149.2914663,3.35E-06,228.3223662
2007,25.2,NQ,Two-Step,0.09,A 10b 160MS/s 84mW 1V Subranging ADC in 90nm CMOS,A 10b 160MS/S subranging ADC with THA is implemented in a 90nm digital CMOS process. Noise averaging and an auto-zeroed comparator are used in the fine converter to achieve low noise and offset at low power dissipation. The prototype converter achieves an ENOB of 9.1b for an 80MHz input and consumes 84mW from a 1V supply,"Huber, D.J.; Chandler, R.J.; Abidi, A.A.",Assumed ~9.1ENOB at Nyquist, ,0.42,,80000000,56.542,,,,,56.542,0.084,160000000,1,160000000,525,,956.7232823,,146.330107,5.98E-06,228.3713068
